Scenario,Year,Portfolio Return (Nominal),Portfolio Return (Real),Nominal Value,Real Value
Scenario 46,1972,0.01782,0.033529650690495405,1.0713166191999999,1.0229941406157494
Scenario 46,1973,0.11124999999999999,0.05712519025875196,1.190500593086,1.0814328755320126
Scenario 46,1974,0.05993,-0.025530936839201823,1.261847293629644,1.0538228810909684
Scenario 46,1975,-0.07334,-0.004768553324025371,1.169303413114846,1.048797670488408
Scenario 46,1976,0.14044,0.14261096082556857,1.333520384452695,1.198367713988378
Scenario 46,1977,0.05586,0.0026208337289908012,1.4080108331282226,1.2015084365129323
Scenario 46,1978,-0.0058200000000000005,-0.027125941872981785,1.3998162100794163,1.1689163885041853
Scenario 46,1979,0.13165000000000002,0.08312595712098014,1.5841020141363715,1.2660836820929953
Scenario 46,1980,0.22313000000000002,0.21607675482203215,1.93756269655062,1.539654935452779
Scenario 46,1981,0.18168000000000004,0.1433768746976294,2.289579087259937,1.760405848210779
Scenario 46,1982,-0.04557,-0.06775737448720454,2.1852429682535015,1.6411253699040962
Scenario 46,1983,0.07433000000000001,-0.002201170242407291,2.347672078083784,1.6375129735758036
Scenario 46,1984,0.13377999999999998,0.08996346856373783,2.661743648689833,1.7848293204968033
Scenario 46,1985,0.09946000000000002,0.0536272160996647,2.926480671988524,1.880544748168103
Scenario 46,1986,0.06174,0.04759743463246169,3.107161588677095,1.9700538538924535
Scenario 46,1987,0.06441000000000001,0.05334982681840694,3.307293866603787,2.075155885820551
Scenario 46,1988,-0.02348,-0.03572627629110292,3.2296386066159304,2.001018293296618
Scenario 46,1989,0.012519999999999995,-0.0318225282080703,3.270073681970762,1.9373408322133214
Scenario 46,1990,0.03660999999999999,0.023105013817607434,3.3897910794677117,1.9821031189110252
Scenario 46,1991,0.16036,0.11401689708141327,3.9333779769711543,2.2080963662246518
Scenario 46,1992,0.07218999999999999,-0.036666666666666625,4.217328533128702,2.1271328327964145
Scenario 46,1993,0.13228,0.06337340345604803,4.775196751490967,2.261936480013828
Scenario 46,1994,0.17949,0.15977384464110123,5.63229681641608,2.623334767759597
Scenario 46,1995,-0.0166,-0.08775510204081638,5.5388006892635735,2.3931237575276323
Scenario 46,1996,0.07175000000000001,0.05726546315477954,5.936209638718235,2.5301670978891586
Scenario 46,1997,0.17039000000000004,0.23393779652082247,6.9476803990594345,3.1220688135988324
Scenario 46,1998,0.0883,0.09962614933818337,7.561160578296382,3.4331085074665144
Scenario 46,1999,0.1441,0.197759631490787,8.65072381762889,4.112038780770978
Scenario 46,2000,-0.07228,-0.0867998818781377,8.025449500090675,3.7551143003217353
Scenario 47,1972,0.01782,0.033529650690495405,1.01782,1.0335296506904954
Scenario 47,1973,0.11124999999999999,0.05712519025875196,1.131052475,1.0925702286242513
Scenario 47,1974,0.05993,-0.025530936839201823,1.19883644982675,1.0646758871248534
Scenario 47,1975,-0.07334,-0.004768553324025371,1.1109137845964563,1.0595989233842946
Scenario 47,1976,0.14044,0.14261096082556857,1.2669305165051825,1.2107093439378669
Scenario 47,1977,0.05586,0.0026208337289908012,1.337701255157162,1.2138824118224636
Scenario 47,1978,-0.0058200000000000005,-0.027125941872981785,1.3299158338521473,1.1809547080787326
Scenario 47,1979,0.13165000000000002,0.08312595712098014,1.5049992533787826,1.279122698504305
Scenario 47,1980,0.22313000000000002,0.21607675482203215,1.8408097367851903,1.5555113802163159
Scenario 47,1981,0.18168000000000004,0.1433768746976294,2.1752480497643236,1.778535740468327
Scenario 47,1982,-0.04557,-0.06775737448720454,2.0761219961365636,1.658026828262537
Scenario 47,1983,0.07433000000000001,-0.002201170242407291,2.2304401441093944,1.6543772289470526
Scenario 47,1984,0.13377999999999998,0.08996346856373783,2.5288284265883494,1.8032107427759945
Scenario 47,1985,0.09946000000000002,0.0536272160996647,2.780345701896827,1.8999119149520796
Scenario 47,1986,0.06174,0.04759743463246169,2.9520042455319366,1.9903428481314462
Scenario 47,1987,0.06441000000000001,0.05334982681840694,3.142142838986649,2.0965272943885136
Scenario 47,1988,-0.02348,-0.03572627629110292,3.0683653251272425,2.0216261810173513
Scenario 47,1989,0.012519999999999995,-0.0318225282080703,3.106781258997836,1.9572929248457531
Scenario 47,1990,0.03660999999999999,0.023105013817607434,3.220520520889747,2.0025162049194196
Scenario 47,1991,0.16036,0.11401689708141327,3.736963191619627,2.2308368889595793
Scenario 47,1992,0.07218999999999999,-0.036666666666666625,4.006734564422648,2.149039536364395
Scenario 47,1993,0.13228,0.06337340345604803,4.536745412604476,2.285231485945414
Scenario 47,1994,0.17949,0.15977384464110123,5.351045846712853,2.6503517063498094
Scenario 47,1995,-0.0166,-0.08775510204081638,5.26221848565742,2.41776982191503
Scenario 47,1996,0.07175000000000001,0.05726546315477954,5.6397826620033396,2.556224530568643
Scenario 47,1997,0.17039000000000004,0.23393779652082247,6.600745229782089,3.154222064662345
Scenario 47,1998,0.0883,0.09962614933818337,7.183591033571848,3.468465063122189
Scenario 47,1999,0.1441,0.197759631490787,8.218746501509552,4.154387435843902
Scenario 47,2000,-0.07228,-0.0867998818781377,7.624695504380441,3.793787097136632
Scenario 47,2001,0.14958,0.11533908993887665,8.765197457925668,4.231359048342224
Scenario 48,1973,0.11124999999999999,0.05712519025875196,1.11125,1.057125190258752
Scenario 48,1974,0.05993,-0.025530936839201823,1.1778472125000001,1.0301357937951265
Scenario 48,1975,-0.07334,-0.004768553324025371,1.0914638979352502,1.0252235363314273
Scenario 48,1976,0.14044,0.14261096082556857,1.2447490877612766,1.1714316499086392
Scenario 48,1977,0.05586,0.0026208337289908012,1.3142807718036216,1.1745017774879272
Scenario 48,1978,-0.0058200000000000005,-0.027125941872981785,1.3066316577117245,1.1426423105420758
Scenario 48,1979,0.13165000000000002,0.08312595712098014,1.478649715449473,1.237625546252814
Scenario 48,1980,0.22313000000000002,0.21607675482203215,1.8085808264577141,1.505047657971967
Scenario 48,1981,0.18168000000000004,0.1433768746976294,2.1371637910085517,1.7208366874429741
Scenario 48,1982,-0.04557,-0.06775737448720454,2.039773237052292,1.60423731158058
Scenario 48,1983,0.07433000000000001,-0.002201170242407291,2.1913895817623885,1.6007061121485693
Scenario 48,1984,0.13377999999999998,0.08996346856373783,2.4845536800105608,1.7447111861486302
Scenario 48,1985,0.09946000000000002,0.0536272160996647,2.731667389024411,1.8382751899597252
Scenario 48,1986,0.06174,0.04759743463246169,2.900320533622778,1.9257723731503094
Scenario 48,1987,0.06441000000000001,0.05334982681840694,3.0871301791934216,2.0285119957495508
Scenario 48,1988,-0.02348,-0.03572627629110292,3.01464436258596,1.9560408157295857
Scenario 48,1989,0.012519999999999995,-0.0318225282080703,3.0523877100055365,1.893794651694894
Scenario 48,1990,0.03660999999999999,0.023105013817607434,3.164135624068839,1.9375508032900155
Scenario 48,1991,0.16036,0.11401689708141327,3.6715364127445183,2.158464333818743
Scenario 48,1992,0.07218999999999999,-0.036666666666666625,3.936584626380545,2.079320641578722
Scenario 48,1993,0.13228,0.06337340345604803,4.457316040758164,2.2110942675119793
Scenario 48,1994,0.17949,0.15977384464110123,5.257359696913846,2.564369299496268
Scenario 48,1995,-0.0166,-0.08775510204081638,5.1700875259450765,2.339332809948636
Scenario 48,1996,0.07175000000000001,0.05726546315477954,5.5410413059316355,2.4732957867835164
Scenario 48,1997,0.17039000000000004,0.23393779652082247,6.485179334049327,3.051893153287886
Scenario 48,1998,0.0883,0.09962614933818337,7.057820669245883,3.3559415163415243
Scenario 48,1999,0.1441,0.197759631490787,8.074852627684214,4.019611273917857
Scenario 48,2000,-0.07228,-0.0867998818781377,7.491202279755199,3.670709490145756
Scenario 48,2001,0.14958,0.11533908993887665,8.611736316760982,4.094085782169166
Scenario 48,2002,0.07601000000000001,-0.019223407164342454,9.266314394197984,4.015383504212783
Scenario 49,1974,0.05993,-0.025530936839201823,1.05993,0.9744690631607982
Scenario 49,1975,-0.07334,-0.004768553324025371,0.9821947338000001,0.9698222554705028
Scenario 49,1976,0.14044,0.14261096082556857,1.120134162214872,1.1081295391531714
Scenario 49,1977,0.05586,0.0026208337289908012,1.1827048565161946,1.1110337624254751
Scenario 49,1978,-0.0058200000000000005,-0.027125941872981785,1.1758215142512702,1.0808959251670014
Scenario 49,1979,0.13165000000000002,0.08312595712098014,1.33061841660245,1.1707464334946758
Scenario 49,1980,0.22313000000000002,0.21607675482203215,1.6275193038989546,1.4237175235636734
Scenario 49,1981,0.18168000000000004,0.1433768746976294,1.9232070110313169,1.6278456925444815
Scenario 49,1982,-0.04557,-0.06775737448720454,1.8355664675386199,1.5175471423473623
Scenario 49,1983,0.07433000000000001,-0.002201170242407291,1.9720041230707654,1.514206762736177
Scenario 49,1984,0.13377999999999998,0.08996346856373783,2.2358188346551726,1.6504300552345923
Scenario 49,1985,0.09946000000000002,0.0536272160996647,2.458193375949976,1.7389380244640393
Scenario 49,1986,0.06174,0.04759743463246169,2.6099622349811273,1.8217070134133686
Scenario 49,1987,0.06441000000000001,0.05334982681840694,2.778069902536262,1.9188947670928491
Scenario 49,1988,-0.02348,-0.03572627629110292,2.712840821224711,1.8503398024701383
Scenario 49,1989,0.012519999999999995,-0.0318225282080703,2.7468055883064446,1.7914573119115171
Scenario 49,1990,0.03660999999999999,0.023105013817607434,2.847366140894344,1.8328489578568865
Scenario 49,1991,0.16036,0.11401689708141327,3.303969775248161,2.0418247088506307
Scenario 49,1992,0.07218999999999999,-0.036666666666666625,3.542483353323326,1.966957802859441
Scenario 49,1993,0.13228,0.06337340345604803,4.011083051300935,2.091610613281074
Scenario 49,1994,0.17949,0.15977384464110123,4.73103234817894,2.425795282457123
Scenario 49,1995,-0.0166,-0.08775510204081638,4.65249721119917,2.212919369914967
Scenario 49,1996,0.07175000000000001,0.05726546315477954,4.98631388610271,2.3396432225573305
Scenario 49,1997,0.17039000000000004,0.23393779652082247,5.835931909155751,2.8869742026872687
Scenario 49,1998,0.0883,0.09962614933818337,6.351244696734204,3.1745923257396735
Scenario 49,1999,0.1441,0.197759631490787,7.266459057533602,3.8023985342114317
Scenario 49,2000,-0.07228,-0.0867998818781377,6.7412393968550735,3.4723507905882753
Scenario 49,2001,0.14958,0.11533908993887665,7.749593985836656,3.872848570723266
Scenario 49,2002,0.07601000000000001,-0.019223407164342454,8.3386406247001,3.798399225762411
Scenario 49,2003,0.08188999999999999,0.03718723037100968,9.021491905456791,3.9396511728119026
Scenario 50,1975,-0.07334,-0.004768553324025371,0.92666,0.9952314466759746
Scenario 50,1976,0.14044,0.14261096082556857,1.0568001303999999,1.137162359530256
Scenario 50,1977,0.05586,0.0026208337289908012,1.1158329856841438,1.1401426729974518
Scenario 50,1978,-0.0058200000000000005,-0.027125941872981785,1.109338837707462,1.1092152291228168
Scenario 50,1979,0.13165000000000002,0.08312595712098014,1.2553832956916495,1.2014198066968182
Scenario 50,1980,0.22313000000000002,0.21607675482203215,1.5354969704593273,1.46101869970678
Scenario 50,1981,0.18168000000000004,0.1433768746976294,1.814466060052378,1.6704949947455323
Scenario 50,1982,-0.04557,-0.06775737448720454,1.7317808416957912,1.5573066398075586
Scenario 50,1983,0.07433000000000001,-0.002201170242407291,1.8605041116590393,1.5538787427737109
Scenario 50,1984,0.13377999999999998,0.08996346856373783,2.1094023517167857,1.6936710642010941
Scenario 50,1985,0.09946000000000002,0.0536272160996647,2.3192035096185375,1.7844979283627553
Scenario 50,1986,0.06174,0.04759743463246169,2.462391134302386,1.869435451859765
Scenario 50,1987,0.06441000000000001,0.05334982681840694,2.6209937472628027,1.9691695094646737
Scenario 50,1988,-0.02348,-0.03572627629110292,2.5594528140770723,1.8988184155055232
Scenario 50,1989,0.012519999999999995,-0.0318225282080703,2.5914971633093176,1.8383932129160954
Scenario 50,1990,0.03660999999999999,0.023105013817607434,2.6863718744580716,1.8808693135027175
Scenario 50,1991,0.16036,0.11401689708141327,3.117158468246168,2.095320196443945
Scenario 50,1992,0.07218999999999999,-0.036666666666666625,3.342186138068859,2.0184917892410006
Scenario 50,1993,0.13228,0.06337340345604803,3.7842905204126076,2.1464104837732907
Scenario 50,1994,0.17949,0.15977384464110123,4.463532825921466,2.4893507389437155
Scenario 50,1995,-0.0166,-0.08775510204081638,4.38943818101117,2.270897510832328
Scenario 50,1996,0.07175000000000001,0.05726546315477954,4.704380370498721,2.4009415085671773
Scenario 50,1997,0.17039000000000004,0.23393779652082247,5.505959741827998,2.962612474656762
Scenario 50,1998,0.0883,0.09962614933818337,5.992135987031411,3.2577661474880815
Scenario 50,1999,0.1441,0.197759631490787,6.855602782762636,3.902020780298485
Scenario 50,2000,-0.07228,-0.0867998818781377,6.360079813624552,3.563325837482538
Scenario 50,2001,0.14958,0.11533908993887665,7.311420552146513,3.974316596733459
Scenario 50,2002,0.07601000000000001,-0.019223407164342454,7.867161628315169,3.897916690594448
Scenario 50,2003,0.08188999999999999,0.03718723037100968,8.511403494057898,4.042869416534587
Scenario 50,2004,0.10808999999999999,0.08508617312965128,9.431401097730616,4.386861703650421
Scenario 51,1976,0.14044,0.14261096082556857,1.14044,1.1426109608255686
Scenario 51,1977,0.05586,0.0026208337289908012,1.2041449784,1.1456055541708148
Scenario 51,1978,-0.0058200000000000005,-0.027125941872981785,1.197136854625712,1.1145299244990121
Scenario 51,1979,0.13165000000000002,0.08312595712098014,1.354739921537187,1.2071762912129662
Scenario 51,1980,0.22313000000000002,0.21607675482203215,1.6570230402297794,1.4680190267163604
Scenario 51,1981,0.18168000000000004,0.1433768746976294,1.9580709861787258,1.6784990067636079
Scenario 51,1982,-0.04557,-0.06775737448720454,1.8688416913385613,1.5647683209859253
Scenario 51,1983,0.07433000000000001,-0.002201170242407291,2.0077526942557564,1.5613239995215096
Scenario 51,1984,0.13377999999999998,0.08996346856373783,2.2763498496932915,1.7017861220702724
Scenario 51,1985,0.09946000000000002,0.0536272160996647,2.5027556057437863,1.7930481741939452
Scenario 51,1986,0.06174,0.04759743463246169,2.6572757368424074,1.8783926674579963
Scenario 51,1987,0.06441000000000001,0.05334982681840694,2.828430867052427,1.9786045909638459
Scenario 51,1988,-0.02348,-0.03572627629110292,2.7620193102940362,1.9079164166762268
Scenario 51,1989,0.012519999999999995,-0.0318225282080703,2.7965997920589176,1.8472016926879071
Scenario 51,1990,0.03660999999999999,0.023105013817607434,2.898983310446195,1.889881313321369
Scenario 51,1991,0.16036,0.11401689708141327,3.3638642741093467,2.1053597165184175
Scenario 51,1992,0.07218999999999999,-0.036666666666666625,3.6067016360573003,2.028163193579409
Scenario 51,1993,0.13228,0.06337340345604803,4.08379612847496,2.156694797920824
Scenario 51,1994,0.17949,0.15977384464110123,4.81679669557493,2.501278217502097
Scenario 51,1995,-0.0166,-0.08775510204081638,4.736837870428387,2.281778292292729
Scenario 51,1996,0.07175000000000001,0.05726546315477954,5.076705987631623,2.412445383017394
Scenario 51,1997,0.17039000000000004,0.23393779652082247,5.941725920864176,2.976807540147315
Scenario 51,1998,0.0883,0.09962614933818337,6.466380319676483,3.2733754126930616
Scenario 51,1999,0.1441,0.197759631490787,7.398185723741863,3.9207169280382446
Scenario 51,2000,-0.07228,-0.0867998818781377,6.8634448596298006,3.58039916180691
Scenario 51,2001,0.14958,0.11533908993887665,7.890078941733226,3.993359142747636
Scenario 51,2002,0.07601000000000001,-0.019223407164342454,8.489803842094368,3.9165931739931485
Scenario 51,2003,0.08188999999999999,0.03718723037100968,9.185033878723475,4.062240426623956
Scenario 51,2004,0.10808999999999999,0.08508617312965128,10.177844190674696,4.40788091885795
Scenario 51,2005,-0.08522999999999999,-0.13960684725357408,9.310386530303491,3.7925105607070044
Scenario 52,1977,0.05586,0.0026208337289908012,1.05586,1.0026208337289908
Scenario 52,1978,-0.0058200000000000005,-0.027125941872981785,1.0497148948,0.9754237992726177
Scenario 52,1979,0.13165000000000002,0.08312595712098014,1.18790986070042,1.0565068361857368
Scenario 52,1980,0.22313000000000002,0.21607675482203215,1.4529681879185048,1.2847934047960432
Scenario 52,1981,0.18168000000000004,0.1433768746976294,1.716943448299539,1.469003067807826
Scenario 52,1982,-0.04557,-0.06775737448720454,1.638702335360529,1.3694672768195189
Scenario 52,1983,0.07433000000000001,-0.002201170242407291,1.760507079947877,1.3664528462018333
Scenario 52,1984,0.13377999999999998,0.08996346856373783,1.996027717103304,1.489383683874942
Scenario 52,1985,0.09946000000000002,0.0536272160996647,2.1945526338463988,1.5692551845454181
Scenario 52,1986,0.06174,0.04759743463246169,2.3300443134600752,1.6439477056134704
Scenario 52,1987,0.06441000000000001,0.05334982681840694,2.480122467690039,1.7316520310064665
